url	from_url	note
https://mp.weixin.qq.com/s/wX3U4nKd014DCAAw7p6yRQ	direct:/jdhy/xwfbhs/	enum-other-site
https://mp.weixin.qq.com/s/wX3U4nKd014DCAAw7p6yRQ	jdhy-root	enum-other-site
https://mp.weixin.qq.com/s/zswSXhheVKrzoK_F8aCC_w	direct:/zwgk/ptdt/bmdt/	enum-other-site
https://mp.weixin.qq.com/s?__biz=MzkyNTE2OTk0OQ==&mid=2247498156&idx=1&sn=cd2650844de89fd952d881049ce301a0&chksm=c0fe3dc9d736452b149c0d6347208058e3641398a882682952be97ff7174171d017fd361e943&mpshare=1&scene=1&srcid=1031IY4LzKNfiXyWxZfAuQHR&sharer_shareinfo	direct:/zwgk/ptdt/bmdt/	enum-other-site
https://wt.ptswater.cn/h5/	direct:/zfxxgk/ggqsydwxxgk/ptsswjtyxgs/	enum-other-site
https://wt.ptswater.cn/h5/#/home	direct:/zfxxgk/ggqsydwxxgk/ptsswjtyxgs/	enum-other-site
https://www.audit.gov.cn/n4/n19/c10338025/content.html	direct:/zwgk/zdlyxxgk/czzj/sjjggkzl/	enum-other-site
https://www.audit.gov.cn/n5/n26/c10180212/content.html	direct:/zwgk/zdlyxxgk/czzj/sjjggkzl/	enum-other-site
https://www.audit.gov.cn/n5/n26/c10252052/content.html	direct:/zwgk/zdlyxxgk/czzj/sjjggkzl/	enum-other-site
https://www.audit.gov.cn/n5/n26/c10423410/content.html	direct:/zwgk/zdlyxxgk/czzj/sjjggkzl/	enum-other-site
https://www.audit.gov.cn/n5/n26/c10619920/content.html	direct:/zwgk/zdlyxxgk/czzj/sjjggkzl/	enum-other-site
https://www.fujian.gov.cn/jdhy/hygq/202411/t20241112_6565025.htm	direct:/jdhy/hygq/	enum-other-site
https://www.fujian.gov.cn/jdhy/hygq/202411/t20241112_6565025.htm	jdhy-root	enum-other-site
https://www.fujian.gov.cn/jdhy/hygq/202601/t20260121_7083219.htm	direct:/jdhy/hygq/	enum-other-site
https://www.fujian.gov.cn/jdhy/hygq/202601/t20260121_7083219.htm	jdhy-root	enum-other-site
https://www.fujian.gov.cn/xwdt/fjyw/202312/t20231215_6336728.htm	direct:/zwgk/ptdt/ptyw/	enum-other-site
https://www.fujian.gov.cn/zwgk/zxwj/szfbgtwj/202309/t20230920_6261722.htm	direct:/zwgk/zdlyxxgk/shgysyjsly/zhsgjyly/zhjzxqxx/	enum-other-site
https://www.gov.cn/zhengce/zczhjd/	direct:/zwgk/ptdt/ptyw/	enum-other-site
https://www.ptsyy.com/	direct:/zfxxgk/ggqsydwxxgk/yllyggqsydw/	enum-other-site
https://www.putian.gov.cn/ggfwpt/jyly/gzjy/zz/202605/t20260525_2217559.htm	direct:/jdhy/hygq/	enum-out-of-scope-path
https://www.putian.gov.cn/ggfwpt/jyly/gzjy/zz/202605/t20260525_2217559.htm	jdhy-root	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/myzj/detail.htm?id=10074	direct:/zwgk/zdlyxxgk/zdxcjcsx/lfyjzj/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/myzj/detail.htm?id=10097	direct:/zwgk/zdlyxxgk/zdxcjcsx/lfyjzj/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/myzj/detail.htm?id=11116	direct:/zwgk/zdlyxxgk/zdxcjcsx/lfyjzj/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/myzj/detail.htm?id=11360	direct:/zwgk/zdlyxxgk/zdxcjcsx/lfyjzj/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/myzj/detail.htm?id=12154	direct:/zwgk/zdlyxxgk/zdxcjcsx/lfyjzj/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/myzj/detail.htm?id=12657	direct:/zwgk/zdlyxxgk/zdxcjcsx/lfyjzj/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/myzj/detail.htm?id=13001	direct:/zwgk/zdlyxxgk/zdxcjcsx/lfyjzj/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/myzj/detail.htm?id=13014	direct:/zwgk/zdlyxxgk/zdxcjcsx/lfyjzj/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/myzj/detail.htm?id=13394	direct:/zwgk/zdlyxxgk/zdxcjcsx/lfyjzj/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/myzj/detail.htm?id=14095	direct:/zwgk/zdlyxxgk/zdxcjcsx/lfyjzj/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/myzj/detail.htm?id=4832	direct:/zwgk/zdlyxxgk/zdxcjcsx/lfyjzj/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/myzj/detail.htm?id=4900	direct:/zwgk/zdlyxxgk/zdxcjcsx/lfyjzj/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/myzj/detail.htm?id=5199	direct:/zwgk/zdlyxxgk/zdxcjcsx/lfyjzj/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/myzj/detail.htm?id=5421	direct:/zwgk/zdlyxxgk/zdxcjcsx/lfyjzj/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/myzj/detail.htm?id=6039	direct:/zwgk/zdlyxxgk/zdxcjcsx/lfyjzj/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/myzj/detail.htm?id=6633	direct:/zwgk/zdlyxxgk/zdxcjcsx/lfyjzj/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/myzj/detail.htm?id=7615	direct:/zwgk/zdlyxxgk/zdxcjcsx/lfyjzj/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/myzj/detail.htm?id=7996	direct:/zwgk/zdlyxxgk/zdxcjcsx/lfyjzj/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/myzj/detail.htm?id=8995	direct:/zwgk/zdlyxxgk/zdxcjcsx/lfyjzj/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/myzj/detail.htm?id=9539	direct:/zwgk/zdlyxxgk/zdxcjcsx/lfyjzj/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/myzj/detail.htm?id=9595	direct:/zwgk/zdlyxxgk/zdxcjcsx/lfyjzj/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/myzj/detail.htm?id=9834	direct:/zwgk/zdlyxxgk/zdxcjcsx/lfyjzj/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/myzj/detail.htm?id=9894	direct:/zwgk/zdlyxxgk/zdxcjcsx/lfyjzj/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/zxft/ftzb/201504/t20150429_183273.htm	direct:/jdhy/zcjd/szcjd/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/zxft/ftzb/201506/t20150611_184740.htm	direct:/jdhy/zcjd/szcjd/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/zxft/ftzb/201507/t20150710_198290.htm	direct:/jdhy/zcjd/szcjd/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/zxft/ftzb/201508/t20150813_200560.htm	direct:/jdhy/zcjd/szcjd/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/zxft/ftzb/201509/t20150922_217230.htm	direct:/jdhy/zcjd/szcjd/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/zxft/ftzb/201706/t20170626_557655.htm	direct:/jdhy/zcjd/szcjd/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/zxft/ftzb/201707/t20170724_588017.htm	direct:/jdhy/zcjd/szcjd/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/zxft/ftzb/201708/t20170817_661125.html	direct:/jdhy/zcjd/szcjd/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/zxft/ftzb/201709/t20170904_662272.htm	direct:/jdhy/zcjd/szcjd/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/zxft/ftzb/201709/t20170911_663334.htm	direct:/jdhy/zcjd/szcjd/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/zxft/ftzb/201710/t20171024_721018.htm	direct:/jdhy/zcjd/szcjd/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/zxft/ftzb/201710/t20171024_721018.html	direct:/jdhy/zcjd/szcjd/	enum-out-of-scope-path
https://www.putian.gov.cn/gzcy/zxft/ftzb/201711/t20171113_735453.html	direct:/jdhy/zcjd/szcjd/	enum-out-of-scope-path
https://www.putian.gov.cn/ptgjj/xxgk/xwzx/gzdt/202303/t20230329_1808828.htm	direct:/jdhy/hygq/	enum-out-of-scope-path
https://www.putian.gov.cn/ptgjj/xxgk/xwzx/gzdt/202303/t20230329_1808828.htm	jdhy-root	enum-out-of-scope-path
https://www.putian.gov.cn/ptgjj/xxgk/zfgjdknll/202304/t20230407_1811250.htm	direct:/jdhy/hygq/	enum-out-of-scope-path
https://www.putian.gov.cn/ptgjj/xxgk/zfgjdknll/202304/t20230407_1811250.htm	jdhy-root	enum-out-of-scope-path
https://www.putian.gov.cn/ptgjj/xxgk/zfgjjnb/202303/t20230330_1808962.htm	direct:/jdhy/hygq/	enum-out-of-scope-path
https://www.putian.gov.cn/ptgjj/xxgk/zfgjjnb/202303/t20230330_1808962.htm	jdhy-root	enum-out-of-scope-path
https://www.putian.gov.cn/ptybj/zfxxgk/	bmzfxxgk-root	enum-out-of-scope-path
https://www.putian.gov.cn/ptybj/zfxxgk/	direct:/zfxxgk/bmzfxxgk/	enum-out-of-scope-path
https://www.putian.gov.cn/ptybj/zfxxgk/gksq/	bmzfxxgk-root	enum-out-of-scope-path
https://www.putian.gov.cn/ptybj/zfxxgk/zc/xzgfxwj/	bmzfxxgk-root	enum-out-of-scope-path
https://www.putian.gov.cn/ptybj/zfxxgk/zfxxgknb/	bmzfxxgk-root	enum-out-of-scope-path
https://www.putian.gov.cn/ptybj/zwgk/tzgg/202602/t20260206_2120844.htm	direct:/zwgk/zdlyxxgk/czzj/bmys/	enum-out-of-scope-path
https://www.putian.gov.cn/ptybj/zwgk/tzgg/202602/t20260206_2120845.htm	direct:/zwgk/zdlyxxgk/czzj/dwys/	enum-out-of-scope-path
https://www.putian.gov.cn/ptybj/zwgk/tzgg/202602/t20260206_2120852.htm	direct:/zwgk/zdlyxxgk/czzj/dwys/	enum-out-of-scope-path
https://www.putian.gov.cn/ptybj/zwgk/tzgg/202602/t20260209_2120988.htm	direct:/zwgk/zdlyxxgk/czzj/dwys/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/njgzbtzt/gjbt/pts/201804/t20180404_968172.htm	direct:/zwgk/zdlyxxgk/snbt/snxmbt/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/njgzbtzt/gjbt/pts/202002/t20200221_1448583.htm	direct:/zwgk/zdlyxxgk/snbt/snxmbt/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/njgzbtzt/gjbt/pts/202003/t20200318_1454902.htm	direct:/zwgk/zdlyxxgk/snbt/snxmbt/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/njgzbtzt/gjbt/pts/202004/t20200420_1463533.htm	direct:/zwgk/zdlyxxgk/snbt/snxmbt/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/njgzbtzt/gjbt/pts/202004/t20200424_1464762.htm	direct:/zwgk/zdlyxxgk/snbt/snxmbt/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/njgzbtzt/gjbt/pts/202004/t20200424_1464772.htm	direct:/zwgk/zdlyxxgk/snbt/snxmbt/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/njgzbtzt/gjbt/pts/202005/t20200507_1466916.htm	direct:/zwgk/zdlyxxgk/snbt/snxmbt/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/njgzbtzt/gjbt/pts/202007/t20200706_1506546.htm	direct:/zwgk/zdlyxxgk/snbt/snxmbt/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/njgzbtzt/gjbt/pts/202007/t20200706_1506547.htm	direct:/zwgk/zdlyxxgk/snbt/snxmbt/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/njgzbtzt/gjbt/pts/202008/t20200804_1514518.htm	direct:/zwgk/zdlyxxgk/snbt/snxmbt/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/njgzbtzt/gjbt/pts/202008/t20200804_1514519.htm	direct:/zwgk/zdlyxxgk/snbt/snxmbt/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/njgzbtzt/gjbt/pts/202008/t20200804_1514520.htm	direct:/zwgk/zdlyxxgk/snbt/snxmbt/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/njgzbtzt/gjbt/pts/202008/t20200813_1516668.htm	direct:/zwgk/zdlyxxgk/snbt/snxmbt/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/njgzbtzt/gjbt/pts/202008/t20200818_1517792.htm	direct:/zwgk/zdlyxxgk/snbt/snxmbt/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/njgzbtzt/gjbt/pts/202008/t20200824_1519698.htm	direct:/zwgk/zdlyxxgk/snbt/snxmbt/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/njgzbtzt/gjbt/pts/202008/t20200824_1519700.htm	direct:/zwgk/zdlyxxgk/snbt/snxmbt/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/njgzbtzt/gjbt/pts/202009/t20200908_1522962.htm	direct:/zwgk/zdlyxxgk/snbt/snxmbt/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/njgzbtzt/gjbt/pts/202011/t20201103_1535465.htm	direct:/zwgk/zdlyxxgk/snbt/snxmbt/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/njgzbtzt/gjbt/pts/202012/t20201201_1548653.htm	direct:/zwgk/zdlyxxgk/snbt/snxmbt/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/njgzbtzt/gjbt/pts/202101/t20210104_1558264.htm	direct:/zwgk/zdlyxxgk/snbt/snxmbt/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/njgzbtzt/gjbt/pts/202101/t20210104_1558269.htm	direct:/zwgk/zdlyxxgk/snbt/snxmbt/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/njgzbtzt/gjbt/pts/202108/t20210803_1633374.htm	direct:/zwgk/zdlyxxgk/snbt/snxmbt/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/njgzbtzt/gjbt/pts/202108/t20210803_1633385.htm	direct:/zwgk/zdlyxxgk/snbt/snxmbt/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/njgzbtzt/gjbt/pts/202109/t20210907_1644861.htm	direct:/zwgk/zdlyxxgk/snbt/snxmbt/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/njgzbtzt/gjbt/pts/202110/t20211025_1664246.htm	direct:/zwgk/zdlyxxgk/snbt/snxmbt/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/njgzbtzt/gjbt/pts/202110/t20211028_1665459.htm	direct:/zwgk/zdlyxxgk/snbt/snxmbt/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/njgzbtzt/tzgs/202307/t20230724_1840718.htm	direct:/zwgk/zdlyxxgk/snbt/snxmbt/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/nygjcjgxgg/202102/t20210228_1577196.htm	direct:/zwgk/zdlyxxgk/shgysyjsly/tpgjly/gzqk/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/nygjcjgxgg/202304/t20230410_1811726.htm	direct:/zwgk/zdlyxxgk/snbt/snxmbt/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/ptggdtzt/dtxx/202102/t20210225_1576853.htm	direct:/zwgk/zdlyxxgk/shgysyjsly/zhsgjyly/gzdt/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/sthjbhjd/202207/t20220725_1740840.htm	direct:/zwgk/ptdt/ptyw/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/tcyqfkhjjshfz/gzdt/202208/t20220809_1744758.htm	direct:/jdhy/xwfbhs/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/tcyqfkhjjshfz/gzdt/202208/t20220809_1744758.htm	jdhy-root	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/tcyqfkhjjshfz/yqdt/qptsyqdt/202109/t20210918_1648516.htm	direct:/jdhy/xwfbhs/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/tcyqfkhjjshfz/yqdt/qptsyqdt/202109/t20210918_1648516.htm	jdhy-root	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/tcyqfkhjjshfz/yqdt/qptsyqdt/202109/t20210921_1649500.htm	direct:/jdhy/xwfbhs/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/tcyqfkhjjshfz/yqdt/qptsyqdt/202109/t20210921_1649500.htm	jdhy-root	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/tcyqfkhjjshfz/yqdt/qptsyqdt/202109/t20210922_1649869.htm	direct:/jdhy/xwfbhs/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/tcyqfkhjjshfz/yqdt/qptsyqdt/202109/t20210922_1649869.htm	jdhy-root	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/tyxxzt/tzgg/202507/t20250724_2007227.htm	direct:/zwgk/zdlyxxgk/ssjcc/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/xxgcxjpxsdzgtsshzysxztjy/jhqw/202607/t20260702_2223543.htm	direct:/zwgk/ptdt/szyw/	enum-out-of-scope-path
https://www.putian.gov.cn/ztzl/xxgcxjpxsdzgtsshzysxztjy/xxsj/202509/t20250922_2019518.htm	direct:/zwgk/ptdt/szyw/	enum-out-of-scope-path
https://wxgzh.ptswater.cn/mobile_lists-105.html	direct:/zfxxgk/ggqsydwxxgk/ptsswjtyxgs/	enum-other-site
https://wxgzh.ptswater.cn/mobile_sjxx.html	direct:/zfxxgk/ggqsydwxxgk/ptsswjtyxgs/	enum-other-site
https://wxgzh.ptswater.cn/mobile_slists-104-1.html	direct:/zfxxgk/ggqsydwxxgk/ptsswjtyxgs/	enum-other-site
https://zwfw.fujian.gov.cn/sort-list?key=%E5%B0%B1%E4%B8%9A%E5%88%9B%E4%B8%9A&unid=CE98335BF288B8C3E0536B0E010A42DC&isQ=1	direct:/zwgk/zdlyxxgk/jycy/gwykl/	enum-other-site
